id,cidade,area,quartos,banheiros,estacionamento,andares,animais,moveis,taxa_condominio,aluguel,seguro_incendio,total
5412,Belo Horizonte,45,2,1,1,3,true,true,0,100000,,101400
5413,São Paulo,47,3,1,1,9,true,true,30000,142000,,173800
5414,São Paulo,250,3,3,2,8,true,true,160000,250000,,443200
5415,Rio de Janeiro,95,3,2,1,4,true,true,160200,500000,,670300
5416,Rio de Janeiro,54,2,2,1,6,true,true,82900,70000,,168100
5417,Belo Horizonte,200,3,2,2,-,true,true,0,1200000,,1257000
5418,São Paulo,380,3,3,5,-,true,true,0,1090000,,1278000
5419,Rio de Janeiro,60,2,2,0,7,true,true,130000,400000,,535300
5420,São Paulo,300,3,3,2,-,true,true,0,600000,,628800
5421,Belo Horizonte,75,3,1,1,1,true,true,16000,110000,,135500
5422,Belo Horizonte,32,1,1,1,8,true,true,19700,150000,,184300
5423,Rio de Janeiro,24,1,1,0,11,true,true,20600,140000,,164600
5424,São Paulo,49,1,1,1,4,true,true,48600,320000,,369900
5425,Porto Alegre,50,2,1,0,13,true,true,48800,140000,,195000
5426,Rio de Janeiro,40,1,1,0,12,true,true,60000,220000,,289000
5427,São Paulo,30,1,1,1,16,true,true,190000,200000,,407600
5428,São Paulo,70,2,1,1,1,true,true,30000,110000,,142800
5429,Campinas,146,2,1,1,8,true,true,73000,162000,,249900
5430,Rio de Janeiro,120,2,2,0,1,true,true,120000,475000,,640100
5431,Campinas,67,3,1,1,1,true,true,35100,89000,,129300
5432,Belo Horizonte,347,4,4,3,4,true,true,270000,900000,,1241000
5433,Belo Horizonte,80,2,2,1,-,true,true,0,170500,,178000
5434,São Paulo,40,2,1,0,11,true,true,52600,250000,,318700
5435,Campinas,44,2,1,1,3,true,true,19200,102000,,122500
5436,São Paulo,80,2,1,0,7,true,true,56300,220000,,285000
5437,Porto Alegre,106,3,3,1,2,true,true,80000,300000,,407400
5438,Campinas,137,3,4,2,2,true,true,117600,380000,,528200
5439,São Paulo,248,3,4,4,-,true,true,0,900000,,1067000
5440,São Paulo,350,4,3,2,-,true,true,0,1350000,,1471000
5441,Rio de Janeiro,90,2,1,2,5,true,true,71700,280000,,356700
5442,São Paulo,16,1,1,0,-,true,true,0,142000,,143800
5443,São Paulo,108,3,3,2,2,true,true,120000,340000,,497800
5444,Rio de Janeiro,120,3,2,1,2,true,true,99200,241400,,366100
5445,Campinas,54,2,1,1,3,true,true,32000,180000,,221500
5446,São Paulo,190,1,2,10,-,true,true,0,390000,,399300
5447,Belo Horizonte,100,3,3,1,1,true,true,30000,180000,,222900
5448,Belo Horizonte,120,3,2,1,2,true,true,108300,210000,,339000
5449,São Paulo,40,1,1,1,4,true,true,91500,500000,,606600
5450,São Paulo,185,2,2,2,-,true,true,0,185000,,193700
5451,Rio de Janeiro,50,1,1,0,9,true,true,230000,230000,,463000
5452,São Paulo,233,3,6,5,-,true,true,0,600000,,659700
5453,São Paulo,47,2,2,2,6,true,true,52000,261100,,318900
5454,São Paulo,49,1,1,0,11,true,true,44300,410000,,468400
5455,Porto Alegre,76,3,2,2,6,true,true,25000,210000,,238100
5456,Rio de Janeiro,60,2,1,0,6,true,true,65000,130000,,196700
5457,São Paulo,200,4,5,3,2,true,true,260000,450000,,799200
5458,Rio de Janeiro,200,3,4,2,9,true,true,173000,500000,,710100
5459,Porto Alegre,184,3,3,2,6,true,true,110000,544500,,688900
5460,São Paulo,117,3,4,2,10,true,true,135000,610000,,801800
5461,Porto Alegre,80,3,1,0,-,true,true,0,125000,,127300
5462,Rio de Janeiro,60,2,2,1,4,true,true,70000,200000,,279300
5463,São Paulo,140,3,2,1,-,true,true,0,820000,,832400
5464,Rio de Janeiro,55,1,1,0,12,true,true,64500,150000,,222500
5465,São Paulo,131,3,2,1,14,true,true,168500,420000,,613600
5466,São Paulo,142,3,4,3,2,true,true,130500,500000,,678300
5467,Campinas,35,1,1,1,7,true,true,39200,110000,,151900
5468,Porto Alegre,40,1,1,0,20,true,true,13500,89000,,105900
5469,São Paulo,57,1,1,0,4,true,true,30000,600000,,639400
5470,Porto Alegre,30,1,1,0,9,true,true,27000,89000,,120700
5471,Rio de Janeiro,800,5,7,5,-,true,true,0,1500000,,1556000
5472,Porto Alegre,250,2,2,0,-,true,true,0,400000,,440700
5473,São Paulo,37,1,1,1,4,true,true,50000,150000,,217000
5474,Belo Horizonte,240,4,5,3,11,true,true,280000,1000000,,1390000
5475,Rio de Janeiro,95,3,2,1,6,true,true,70200,165000,,245000
5476,São Paulo,30,1,1,0,18,true,true,59000,98000,,158300
5477,São Paulo,380,7,7,6,-,true,true,0,580000,,630500
5478,São Paulo,50,2,1,0,5,true,true,51500,190000,,248200
5479,Rio de Janeiro,32,1,1,1,5,true,true,46500,90000,,137700
5480,São Paulo,104,3,3,2,6,true,true,130000,600000,,737700
5481,São Paulo,31,1,1,0,16,true,true,33000,157500,,192500
5482,São Paulo,700,4,5,2,10,true,true,300000,800000,,1150000
5483,Campinas,138,3,3,0,2,true,true,100000,700000,,817300
5484,São Paulo,77,2,1,1,14,true,true,98000,450000,,555600
5485,São Paulo,35,1,1,0,1,true,true,25000,130500,,157200
5486,São Paulo,216,4,3,4,9,true,true,188300,350000,,608700
5487,Campinas,60,2,1,1,1,true,true,31400,100000,,132700
5488,Belo Horizonte,115,3,2,2,-,true,true,0,300000,,312100
5489,Belo Horizonte,222,4,3,4,-,true,true,0,300000,,320300
5490,Rio de Janeiro,84,3,2,1,1,true,true,150000,260000,,455400
5491,São Paulo,156,3,3,1,12,true,true,160000,415000,,580300
5492,São Paulo,34,1,1,0,-,true,true,0,105000,,111600
5493,Porto Alegre,60,2,1,1,5,true,true,35000,115000,,156700
5494,Porto Alegre,50,2,2,1,4,true,true,27000,130000,,162300
5495,São Paulo,210,3,3,2,5,true,true,297000,550000,,923000
5496,São Paulo,240,4,2,4,-,true,true,0,800000,,812100
5497,São Paulo,336,4,6,5,5,true,true,495000,750000,,1255000
5498,Campinas,60,2,1,1,3,true,true,45000,79000,,126800
5499,Belo Horizonte,194,3,3,2,10,true,true,135100,400000,,572900
5500,São Paulo,70,1,1,0,3,true,true,25000,200000,,227600
5501,São Paulo,46,1,1,0,3,true,true,10000,160000,,172100
5502,Rio de Janeiro,185,3,2,2,2,true,true,176000,600000,,783800
5503,São Paulo,90,1,2,2,13,true,true,150000,800000,,1010000
5504,Belo Horizonte,90,3,2,1,2,true,true,20000,140000,,173000
5505,São Paulo,175,1,3,2,19,true,true,90000,414200,,509500
5506,Rio de Janeiro,140,3,2,1,8,true,true,220000,420000,,678600
5507,São Paulo,400,2,5,4,-,true,true,0,600000,,657500
5508,Porto Alegre,127,3,2,1,1,true,true,53900,300000,,370300
5509,São Paulo,60,2,2,1,27,true,true,65400,330000,,409200
5510,Belo Horizonte,230,3,3,3,5,true,true,70000,400000,,516200
5511,São Paulo,48,1,1,1,21,true,true,113700,669800,,808600
5512,Campinas,62,3,2,1,12,true,true,33000,297500,,340200
5513,São Paulo,110,3,2,1,1,true,true,113000,450000,,595000
5514,São Paulo,80,3,3,2,1,true,true,118000,280000,,401600
5515,Rio de Janeiro,54,1,1,0,3,true,true,73400,240000,,345100
5516,São Paulo,42,1,1,1,4,true,true,66000,440000,,515700
5517,Belo Horizonte,55,2,1,1,4,true,true,17600,85000,,109800
5518,São Paulo,161,3,5,3,12,true,true,254100,650000,,969100
5519,Belo Horizonte,70,2,1,1,3,true,true,39000,110000,,157900
5520,São Paulo,35,1,1,0,9,true,true,45000,130000,,180700
5521,São Paulo,360,4,4,4,5,true,true,576700,900000,,1739000
5522,Belo Horizonte,45,1,1,1,6,true,true,81600,290000,,376400
5523,São Paulo,55,1,1,0,1,true,true,15000,73000,,89000
5524,Rio de Janeiro,25,1,1,0,3,true,true,35000,175000,,216900
5525,Belo Horizonte,68,3,2,1,1,true,true,36000,225000,,273500
5526,São Paulo,900,3,4,8,-,true,true,0,2000000,,2411000
5527,Porto Alegre,71,2,1,0,1,true,true,33000,99000,,133500
5528,Rio de Janeiro,250,3,2,1,7,true,true,164200,640000,,887100
5529,Belo Horizonte,305,4,5,5,29,true,true,459600,1400000,,2102000
5530,São Paulo,81,3,2,1,12,true,true,58000,170000,,239200
5531,São Paulo,234,3,4,4,14,true,true,171000,360000,,673100
5532,Campinas,54,1,2,0,1,true,true,24500,72000,,102100
5533,São Paulo,70,2,1,1,1,true,true,70300,496000,,607300
5534,Belo Horizonte,100,3,2,1,3,true,true,60000,180000,,256400
5535,São Paulo,48,1,1,1,4,true,true,145000,420000,,583900
5536,Porto Alegre,88,2,2,1,3,true,true,70000,190000,,270500
5537,São Paulo,40,1,1,0,-,true,true,0,200000,,208400
5538,Porto Alegre,76,1,1,0,5,true,true,50300,149000,,219200
5539,São Paulo,109,3,2,2,13,true,true,115600,650000,,805800
5540,Belo Horizonte,160,3,3,2,3,true,true,136400,265000,,431900
5541,São Paulo,106,2,1,0,2,true,true,11000,179000,,192300
5542,Rio de Janeiro,90,4,2,0,4,true,true,56800,190000,,254800
5543,São Paulo,70,2,2,1,12,true,true,66500,200000,,269100
5544,São Paulo,120,2,1,4,-,true,true,0,200000,,223800
5545,São Paulo,230,3,3,3,7,true,true,250000,391600,,705200
5546,São Paulo,130,2,2,2,-,true,true,0,350000,,400100
5547,São Paulo,67,2,2,1,9,true,true,73000,197000,,293000
5548,Campinas,140,4,3,2,14,true,true,103000,350000,,479500
5549,Rio de Janeiro,80,3,2,0,4,true,true,30000,150000,,189100
5550,São Paulo,40,1,1,0,3,true,true,30700,135000,,167500
5551,Belo Horizonte,49,2,1,1,4,true,true,22500,100000,,123900
5552,São Paulo,73,3,1,1,4,true,true,127000,380000,,525700
5553,São Paulo,110,2,3,3,-,true,true,0,220000,,224200
5554,São Paulo,79,3,2,1,8,true,true,58000,240000,,307300
5555,Belo Horizonte,40,1,1,0,4,true,true,30000,115500,,152600
5556,São Paulo,370,4,6,0,8,true,true,341700,790000,,1380000
5557,Belo Horizonte,140,4,3,2,3,true,true,82200,220000,,318400
5558,Rio de Janeiro,300,4,4,2,1,true,true,250000,800000,,1188000
5559,São Paulo,40,1,1,1,2,true,true,37500,163500,,203100
5560,Rio de Janeiro,100,3,2,2,8,true,true,112900,160000,,300000
5561,São Paulo,63,2,2,1,6,true,true,65000,189000,,257300
5562,São Paulo,150,3,2,1,6,true,true,124600,550000,,681600
5563,São Paulo,190,3,3,3,6,true,true,300000,1300000,,1625000
5564,Rio de Janeiro,100,3,2,2,13,true,true,97000,240000,,379600
5565,Porto Alegre,132,6,4,2,18,true,true,80000,340000,,436700
5566,São Paulo,127,2,3,3,3,true,true,230000,330000,,614200
5567,São Paulo,222,3,3,2,-,true,true,0,240000,,271300
5568,São Paulo,80,2,2,1,-,true,true,0,168000,,171500
5569,São Paulo,208,4,4,3,5,true,true,360000,1200000,,1684000
5570,São Paulo,480,4,4,6,-,true,true,0,1000000,,1115000
5571,São Paulo,360,3,5,2,1,true,true,350000,1500000,,1953000
5572,São Paulo,142,3,2,2,8,true,true,102600,175000,,304200
5573,Rio de Janeiro,150,3,3,0,6,true,true,110000,510000,,650800
5574,Rio de Janeiro,54,2,1,1,9,true,true,56000,160000,,218100
5575,Rio de Janeiro,35,1,1,0,6,true,true,48000,100000,,149300
5576,Campinas,44,2,1,1,5,true,true,25000,109000,,136400
5577,São Paulo,130,3,2,1,1,true,true,120000,450000,,585800
5578,Porto Alegre,70,2,2,0,4,true,true,25000,155000,,186500
5579,São Paulo,68,2,1,0,1,true,true,23000,130000,,154700
5580,São Paulo,212,4,3,4,1,true,true,330000,1500000,,1976000
5581,Rio de Janeiro,35,1,1,1,4,true,true,58000,330000,,403500
5582,São Paulo,116,3,2,1,6,true,true,95000,170000,,276200
5583,São Paulo,80,1,1,0,11,true,true,42700,190000,,235200
5584,São Paulo,47,1,1,1,6,true,true,75600,225000,,314900
5585,Rio de Janeiro,60,3,2,1,1,true,true,84200,100000,,191800
5586,Rio de Janeiro,75,2,1,0,4,true,true,44000,120000,,165600
5587,Belo Horizonte,60,1,1,1,8,true,true,69400,109800,,195800
5588,São Paulo,100,2,1,0,-,true,true,0,500000,,520100
5589,Belo Horizonte,22,1,1,1,1,true,true,0,150000,,152000
5590,São Paulo,75,3,2,1,13,true,true,70000,290000,,376200
5591,São Paulo,75,2,3,2,6,true,true,49900,250000,,310100
5592,Belo Horizonte,65,2,1,1,2,true,true,22000,70000,,93000
5593,São Paulo,25,1,1,0,16,true,true,29400,130000,,163300
5594,São Paulo,194,4,3,2,7,true,true,260000,299900,,628000
5595,São Paulo,75,2,2,0,-,true,true,0,200000,,214000
5596,Belo Horizonte,51,2,1,0,2,true,true,16500,100000,,120600
5597,São Paulo,63,2,2,2,4,true,true,60000,408000,,489900
5598,Rio de Janeiro,90,2,2,1,3,true,true,60000,120000,,183300
5599,São Paulo,45,2,1,1,2,true,true,130000,300000,,450600
5600,Rio de Janeiro,85,2,2,1,1,true,true,110000,200000,,320800
5601,Rio de Janeiro,70,2,2,1,6,true,true,69500,170000,,247600
5602,Porto Alegre,66,2,1,0,1,true,true,15000,170000,,193400
5603,Rio de Janeiro,45,1,1,0,11,true,true,47000,110000,,158500
5604,Porto Alegre,114,3,2,1,2,true,true,75000,290000,,380200
5605,Rio de Janeiro,26,1,1,0,2,true,true,38000,230000,,277100
5606,Porto Alegre,60,1,1,2,1,true,true,0,200000,,203000
5607,Porto Alegre,44,1,1,0,2,true,true,28000,110000,,142700
5608,Belo Horizonte,20,1,1,0,6,true,true,42000,105000,,156300
5609,São Paulo,91,2,3,2,5,true,true,206500,980000,,1249000
5610,Rio de Janeiro,70,2,2,1,2,true,true,65000,100000,,170800
5611,São Paulo,30,1,1,0,1,true,true,0,155000,,159100
5612,Belo Horizonte,308,4,5,4,18,true,true,175000,1500000,,1712000
5613,São Paulo,90,2,2,1,3,true,true,100000,300000,,408900
5614,São Paulo,217,3,5,6,-,true,true,0,500000,,549300
5615,Campinas,47,1,1,0,2,true,true,40000,170000,,219400
5616,Rio de Janeiro,60,2,1,1,3,true,true,15000,180000,,197400
5617,São Paulo,35,1,1,0,1,true,true,25000,130500,,157200
5618,São Paulo,490,3,5,4,-,true,true,0,1000000,,1242000
5619,São Paulo,180,3,3,2,5,true,true,160000,300000,,463900
5620,Porto Alegre,65,2,2,2,6,true,true,40000,195000,,242000
5621,Porto Alegre,76,2,2,2,3,true,true,60000,170000,,235900
5622,Campinas,56,2,1,1,5,true,true,34000,140000,,181500
5623,São Paulo,68,1,1,0,3,true,true,50000,150000,,202000
5624,Campinas,56,1,1,1,6,true,true,72200,135000,,214000
5625,Rio de Janeiro,131,3,2,2,3,true,true,280000,1000000,,1343000
5626,São Paulo,100,3,1,4,-,true,true,0,250000,,276400
5627,São Paulo,72,2,2,1,18,true,true,35000,250000,,300700
5628,Belo Horizonte,88,3,2,1,2,true,true,28900,145000,,187300
5629,Rio de Janeiro,38,1,1,0,2,true,true,70000,185000,,272400
5630,São Paulo,49,2,1,1,15,true,true,48700,130000,,182100
5631,São Paulo,60,1,1,1,8,true,true,90000,460000,,565900
5632,São Paulo,80,2,1,1,2,true,true,125700,295000,,444000
5633,Porto Alegre,280,5,3,3,-,true,true,0,400000,,418900
5634,São Paulo,510,4,3,5,-,true,true,0,1000000,,1067000
5635,São Paulo,148,1,2,4,25,true,true,184500,990000,,1242000
5636,Porto Alegre,76,3,2,1,9,true,true,55000,160000,,223300
5637,Belo Horizonte,110,3,2,1,2,true,true,40000,140000,,196900
5638,Belo Horizonte,22,1,1,1,1,true,true,0,127500,,129200
5639,São Paulo,42,1,1,1,-,true,true,45000,200000,,256400
5640,São Paulo,59,2,1,1,1,true,true,49000,170000,,221200
5641,São Paulo,158,4,4,4,10,true,true,225000,250000,,520500
5642,Belo Horizonte,65,2,2,1,1,true,true,29000,92500,,131200
5643,São Paulo,20,1,1,0,-,true,true,60200,180000,,255500
5644,São Paulo,298,4,4,1,-,true,true,0,300000,,304600
5645,Rio de Janeiro,38,1,1,0,4,true,true,87700,228000,,331000
5646,São Paulo,213,4,4,3,17,true,true,260000,650000,,1034000
5647,São Paulo,150,3,2,3,-,true,true,0,190000,,205400
5648,Rio de Janeiro,60,1,1,0,1,true,true,35000,100000,,136300
5649,São Paulo,65,2,1,1,1,true,true,10000,140000,,160200
5650,São Paulo,169,4,4,4,9,true,true,180000,645000,,947200
5651,São Paulo,100,2,3,1,2,true,true,126000,397300,,559900
5652,São Paulo,158,4,4,3,5,true,true,210000,660000,,915900
5653,São Paulo,150,2,2,2,-,true,true,0,600000,,675800
5654,Porto Alegre,49,2,1,0,4,true,true,25000,165000,,194000
5655,São Paulo,260,4,4,4,7,true,true,340000,500000,,988100
5656,Rio de Janeiro,65,1,1,1,3,true,true,78000,250000,,355400
5657,São Paulo,380,6,5,3,-,true,true,0,900000,,955300
5658,Belo Horizonte,70,3,1,0,1,true,true,20500,120000,,144600
5659,Campinas,180,2,1,0,-,true,true,0,200000,,204600
5660,Rio de Janeiro,105,2,1,0,2,true,true,40000,125000,,172200
5661,Belo Horizonte,300,8,3,1,-,true,true,0,400000,,456600
5662,São Paulo,190,3,3,1,1,true,true,200000,900000,,1161000
5663,Belo Horizonte,67,2,2,2,1,true,true,20200,100000,,129800
5664,São Paulo,96,2,2,2,25,true,true,120000,900000,,1032000
5665,Porto Alegre,75,2,2,1,6,true,true,20000,130000,,176900
5666,Campinas,45,1,1,1,2,true,true,36700,110000,,151500
5667,São Paulo,60,2,1,1,4,true,true,48900,190000,,241400
5668,São Paulo,45,1,1,1,2,true,true,78100,297000,,388100
5669,São Paulo,38,1,1,1,5,true,true,145000,340000,,489400
5670,São Paulo,75,1,1,1,-,true,true,0,152100,,170700
5671,São Paulo,442,5,6,6,-,true,true,0,750000,,891400
5672,São Paulo,220,3,3,2,8,true,true,170000,1100000,,1338000
5673,São Paulo,140,3,1,2,-,true,true,14000,600000,,650400
5674,Belo Horizonte,76,3,2,1,3,true,true,37500,140000,,192200
5675,Campinas,60,2,1,1,4,true,true,39500,58000,,99800
5676,Porto Alegre,50,1,1,0,-,true,true,25000,80300,,106500
5677,São Paulo,165,4,3,2,-,true,true,0,500000,,512200
5678,São Paulo,90,1,1,0,-,true,true,0,115000,,122700
5679,Campinas,62,2,1,1,6,true,true,44700,120000,,173900
5680,São Paulo,120,3,2,2,-,true,true,0,380000,,385800
5681,Belo Horizonte,279,4,5,4,-,true,true,0,450000,,495300
5682,Rio de Janeiro,79,3,2,0,9,true,true,78100,350000,,451000
5683,Rio de Janeiro,45,1,1,0,4,true,true,48000,98000,,147300
5684,Rio de Janeiro,36,1,1,0,6,true,true,70000,59000,,154200
5685,Campinas,47,1,1,0,10,true,true,58000,75000,,134000
5686,Campinas,270,4,4,8,-,true,true,0,320000,,339300
5687,Belo Horizonte,25,1,1,0,3,true,true,70000,89000,,166100
5688,São Paulo,45,2,1,1,14,true,true,28000,112500,,144600
5689,São Paulo,255,4,4,3,2,true,true,500000,660000,,1336000
5690,Campinas,55,1,2,1,4,true,true,74400,95400,,178500
5691,São Paulo,85,3,3,2,3,true,true,160000,494000,,690300
5692,Belo Horizonte,200,3,3,2,4,true,true,37000,270000,,324100
5693,Porto Alegre,55,2,2,0,4,true,true,29000,140000,,174500
5694,São Paulo,180,5,5,2,15,true,true,128500,228700,,411800
5695,Campinas,64,2,2,2,51,true,true,80000,190000,,285400
5696,Porto Alegre,42,2,1,1,2,true,true,90000,92300,,193700
5697,São Paulo,300,3,3,5,-,true,true,0,540000,,631600
5698,São Paulo,32,1,1,1,22,true,true,180000,200000,,424200
5699,São Paulo,64,2,1,2,3,true,true,48000,185000,,239300
5700,São Paulo,72,2,2,1,9,true,true,62600,144000,,211200
5701,Rio de Janeiro,30,1,1,0,20,true,true,0,100000,,101300
5702,Porto Alegre,55,2,1,0,1,true,true,15000,125000,,150400
5703,São Paulo,253,3,5,5,9,true,true,276000,675000,,1137000
5704,São Paulo,147,3,2,0,9,true,true,150000,425000,,580400
5705,São Paulo,110,3,3,1,7,true,true,130600,457500,,607900
5706,São Paulo,400,4,3,4,-,true,true,0,376000,,590100
5707,Porto Alegre,350,5,4,2,-,true,true,0,479400,,538000
5708,São Paulo,510,5,5,5,-,true,true,0,1000000,,1247000
5709,São Paulo,246,3,4,4,9,true,true,335000,1000000,,1496000
5710,Campinas,92,3,4,2,1,true,true,80400,220000,,317600
5711,São Paulo,54,2,2,1,6,true,true,50000,230000,,299700
5712,São Paulo,130,3,2,0,12,true,true,165500,370000,,575200
5713,Rio de Janeiro,53,2,2,1,7,true,true,95000,110000,,212500
5714,São Paulo,59,2,1,1,10,true,true,58900,150000,,210900
5715,Belo Horizonte,153,3,2,2,-,true,true,0,987600,,1023000
5716,São Paulo,78,2,1,1,1,true,true,43000,95000,,142500
5717,São Paulo,305,3,3,3,8,true,true,310000,550000,,1084000
5718,Campinas,54,1,1,1,9,true,true,75800,114800,,200500
5719,São Paulo,80,2,2,0,2,true,true,58000,127500,,198500
5720,São Paulo,26,1,1,0,6,true,true,30800,149000,,181700
5721,São Paulo,96,2,1,1,8,true,true,79500,250000,,348600
5722,Campinas,70,3,1,1,1,true,true,65000,130000,,198400
5723,São Paulo,56,2,1,1,11,true,true,53000,250000,,306200
5724,Belo Horizonte,320,5,3,4,-,true,true,0,550000,,581000
5725,São Paulo,30,1,1,0,-,true,true,0,86100,,87400
5726,Rio de Janeiro,45,1,1,0,11,true,true,34000,100000,,135300
5727,Campinas,60,2,1,0,1,true,true,45700,113400,,166100
5728,São Paulo,101,2,3,1,12,true,true,90000,350000,,471200
5729,São Paulo,220,4,4,2,10,true,true,250000,320000,,629300
5730,São Paulo,60,2,1,0,-,true,true,0,120000,,126300
5731,São Paulo,62,2,1,1,3,true,true,35000,180000,,222800
5732,Rio de Janeiro,65,2,1,1,3,true,true,80000,110000,,191500
5733,Porto Alegre,111,2,2,1,-,true,true,21800,110200,,137300
5734,São Paulo,140,2,1,2,-,true,true,0,400000,,488200
5735,São Paulo,17,1,1,0,1,true,true,30000,210000,,247700
5736,São Paulo,90,3,2,2,7,true,true,130000,350000,,509500
5737,São Paulo,40,1,1,0,-,true,true,0,135000,,145100
5738,Rio de Janeiro,70,2,2,0,7,true,true,75000,610000,,707900
5739,São Paulo,370,4,5,5,17,true,true,480000,500000,,1186000
5740,Porto Alegre,48,2,1,1,3,true,true,40000,100000,,142200
5741,Belo Horizonte,130,3,2,1,2,true,true,74700,250000,,340300
5742,São Paulo,303,3,4,4,1,true,true,454000,1800000,,2277000
5743,São Paulo,150,3,4,3,6,true,true,350000,1074000,,1444000
5744,São Paulo,45,1,1,1,1,true,true,300000,552000,,859000
5745,Belo Horizonte,190,4,4,3,1,true,true,174000,620000,,852400
5746,Belo Horizonte,250,4,4,0,-,true,true,0,394000,,400500
5747,Campinas,78,3,2,2,3,true,true,60500,169000,,238500
5748,São Paulo,160,3,3,2,-,true,true,0,250000,,254500
5749,Rio de Janeiro,100,3,2,1,6,true,true,100500,185000,,296400
5750,São Paulo,298,3,4,3,-,true,true,0,1470000,,1621000
5751,Porto Alegre,140,3,3,1,-,true,true,10000,150000,,168600
5752,São Paulo,78,2,2,2,13,true,true,61300,433800,,500600
5753,Campinas,47,1,1,1,12,true,true,150000,65000,,215900
5754,São Paulo,80,2,1,2,2,true,true,90000,242400,,360000
5755,São Paulo,20,1,1,0,6,true,true,60200,180000,,255500
5756,São Paulo,60,2,1,1,5,true,true,67500,155000,,224500
5757,Rio de Janeiro,52,1,1,0,12,true,true,75000,250000,,340000
5758,Belo Horizonte,75,3,1,1,4,true,true,26300,110000,,143900
5759,São Paulo,45,2,1,1,4,true,true,43000,236400,,290100
5760,São Paulo,26,1,1,0,-,true,true,0,90000,,92200
5761,Belo Horizonte,120,3,2,0,-,true,true,0,220000,,231300
